n; time(ms)
182609; 0.998000ms
182610; 0.000000ms
182611; 0.997000ms
182612; 0.970000ms
182613; 0.000000ms
182614; 0.997000ms
182615; 0.000000ms
182616; 1.026000ms
182617; 0.999000ms
182618; 0.000000ms
182619; 1.010000ms
182620; 0.536000ms
182621; 0.000000ms
182622; 0.966000ms
182623; 0.998000ms
182624; 0.000000ms
182625; 0.997000ms
182626; 0.000000ms
182627; 0.997000ms
182628; 0.998000ms
182629; 0.000000ms
182630; 0.997000ms
182631; 0.000000ms
182632; 1.025000ms
182633; 0.000000ms
182634; 0.997000ms
182635; 0.998000ms
182636; 0.000000ms
182637; 1.001000ms
182638; 0.000000ms
182639; 0.993000ms
182640; 0.000000ms
182641; 0.998000ms
182642; 0.971000ms
182643; 0.000000ms
182644; 0.996000ms
182645; 0.997000ms
182646; 0.000000ms
182647; 0.997000ms
182648; 0.000000ms
182649; 0.997000ms
182650; 0.000000ms
182651; 0.998000ms
182652; 1.025000ms
182653; 0.000000ms
182654; 0.997000ms
182655; 0.000000ms
182656; 0.998000ms
182657; 0.000000ms
182658; 0.997000ms
182659; 0.000000ms
182660; 0.997000ms
182661; 0.969000ms
182662; 0.000000ms
182663; 1.025000ms
182664; 0.000000ms
182665; 1.000000ms
182666; 0.000000ms
182667; 0.996000ms
182668; 0.997000ms
182669; 0.000000ms
182670; 0.997000ms
182671; 0.000000ms
182672; 0.971000ms
182673; 0.997000ms
182674; 0.000000ms
182675; 0.997000ms
182676; 0.997000ms
182677; 0.000000ms
182678; 0.998000ms
182679; 0.000000ms
182680; 0.997000ms
182681; 0.000000ms
182682; 1.004000ms
182683; 0.000000ms
182684; 0.990000ms
182685; 0.998000ms
182686; 0.000000ms
182687; 0.997000ms
182688; 0.000000ms
182689; 1.007000ms
182690; 0.508000ms
182691; 0.000000ms
182692; 0.994000ms
182693; 0.997000ms
182694; 0.000000ms
182695; 0.998000ms
182696; 0.000000ms
182697; 0.998000ms
182698; 0.000000ms
182699; 0.996000ms
182700; 0.998000ms
182701; 0.000000ms
182702; 1.025000ms
182703; 0.970000ms
182704; 0.000000ms
182705; 0.997000ms
182706; 0.000000ms
182707; 0.997000ms
182708; 0.000000ms
182709; 0.997000ms
182710; 0.998000ms
182711; 0.000000ms
182712; 0.997000ms
182713; 0.000000ms
182714; 0.998000ms
182715; 0.000000ms
182716; 0.997000ms
182717; 0.000000ms
182718; 1.025000ms
182719; 0.997000ms
182720; 0.000000ms
182721; 0.995000ms
182722; 0.000000ms
182723; 1.000000ms
182724; 0.000000ms
182725; 0.997000ms
182726; 0.000000ms
182727; 1.000000ms
182728; 0.967000ms
182729; 0.000000ms
182730; 0.997000ms
182731; 0.997000ms
182732; 0.000000ms
182733; 0.997000ms
182734; 0.999000ms
182735; 0.000000ms
182736; 0.997000ms
182737; 0.000000ms
182738; 0.997000ms
182739; 0.998000ms
182740; 0.000000ms
182741; 0.998000ms
182742; 0.000000ms
182743; 1.434000ms
182744; 0.000000ms
182745; 0.990000ms
182746; 0.997000ms
182747; 0.000000ms
182748; 0.998000ms
182749; 0.000000ms
182750; 0.997000ms
182751; 0.997000ms
182752; 0.000000ms
182753; 0.998000ms
182754; 0.996000ms
182755; 0.998000ms
182756; 0.000000ms
182757; 0.997000ms
182758; 0.998000ms
182759; 0.000000ms
182760; 0.996000ms
182761; 0.999000ms
182762; 0.000000ms
182763; 0.997000ms
182764; 0.997000ms
182765; 0.000000ms
182766; 0.998000ms
182767; 0.000000ms
182768; 0.997000ms
182769; 0.000000ms
182770; 0.997000ms
182771; 0.997000ms
182772; 0.000000ms
182773; 0.998000ms
182774; 0.000000ms
182775; 0.997000ms
182776; 0.000000ms
182777; 1.025000ms
182778; 0.000000ms
182779; 0.997000ms
182780; 0.997000ms
182781; 0.000000ms
182782; 0.998000ms
182783; 0.000000ms
182784; 0.998000ms
182785; 0.969000ms
182786; 0.000000ms
182787; 1.025000ms
182788; 0.000000ms
182789; 0.998000ms
182790; 1.000000ms
182791; 0.000000ms
182792; 0.708000ms
182793; 0.959000ms
182794; 0.000000ms
182795; 0.998000ms
182796; 0.000000ms
182797; 0.996000ms
182798; 0.000000ms
182799; 0.997000ms
182800; 0.000000ms
182801; 0.998000ms
182802; 0.997000ms
182803; 0.000000ms
182804; 0.971000ms
182805; 0.000000ms
182806; 0.997000ms
182807; 0.998000ms
182808; 0.000000ms
182809; 0.996000ms
182810; 0.000000ms
182811; 0.998000ms
182812; 0.000000ms
182813; 0.997000ms
182814; 0.997000ms
182815; 0.000000ms
182816; 0.998000ms
182817; 0.000000ms
182818; 0.997000ms
182819; 0.998000ms
182820; 0.000000ms
182821; 0.997000ms
182822; 0.000000ms
182823; 0.997000ms
182824; 0.000000ms
182825; 0.997000ms
182826; 0.000000ms
182827; 0.998000ms
182828; 0.997000ms
182829; 0.000000ms
182830; 0.997000ms
182831; 0.000000ms
182832; 0.998000ms
182833; 0.000000ms
182834; 0.997000ms
182835; 0.997000ms
182836; 0.000000ms
182837; 0.998000ms
182838; 0.000000ms
182839; 0.997000ms
182840; 0.000000ms
182841; 1.009000ms
182842; 0.986000ms
182843; 0.000000ms
182844; 0.997000ms
182845; 0.000000ms
182846; 0.998000ms
182847; 0.997000ms
182848; 0.000000ms
182849; 0.997000ms
182850; 0.000000ms
182851; 0.998000ms
182852; 0.997000ms
182853; 0.000000ms
182854; 0.997000ms
182855; 0.000000ms
182856; 0.997000ms
182857; 1.027000ms
182858; 0.000000ms
182859; 0.995000ms
182860; 0.000000ms
182861; 0.997000ms
182862; 0.000000ms
182863; 0.998000ms
182864; 0.998000ms
182865; 0.000000ms
182866; 0.997000ms
182867; 0.000000ms
182868; 1.002000ms
182869; 0.000000ms
182870; 0.965000ms
182871; 1.024000ms
182872; 0.000000ms
182873; 1.000000ms
182874; 0.000000ms
182875; 0.995000ms
182876; 1.000000ms
182877; 0.000000ms
182878; 0.995000ms
182879; 0.670000ms
182880; 0.000000ms
182881; 0.949000ms
182882; 0.000000ms
182883; 1.003000ms
182884; 0.000000ms
182885; 0.994000ms
182886; 0.995000ms
182887; 0.000000ms
182888; 0.998000ms
182889; 0.000000ms
182890; 0.997000ms
182891; 0.000000ms
182892; 0.997000ms
182893; 1.000000ms
182894; 0.000000ms
182895; 0.999000ms
182896; 0.000000ms
182897; 0.994000ms
182898; 0.000000ms
182899; 0.969000ms
182900; 1.026000ms
182901; 0.000000ms
182902; 0.996000ms
182903; 0.971000ms
182904; 0.000000ms
182905; 1.025000ms
182906; 0.000000ms
182907; 0.999000ms
182908; 0.000000ms
182909; 1.000000ms
182910; 0.000000ms
182911; 0.993000ms
182912; 0.997000ms
182913; 0.000000ms
182914; 0.969000ms
182915; 1.025000ms
182916; 0.000000ms
182917; 0.998000ms
182918; 0.000000ms
182919; 0.997000ms
182920; 1.000000ms
182921; 0.000000ms
182922; 0.995000ms
182923; 0.000000ms
182924; 1.003000ms
182925; 0.000000ms
182926; 0.991000ms
182927; 0.970000ms
182928; 0.000000ms
182929; 1.032000ms
182930; 0.000000ms
182931; 0.962000ms
182932; 1.026000ms
182933; 0.000000ms
182934; 0.997000ms
182935; 0.000000ms
182936; 0.997000ms
182937; 0.000000ms
182938; 0.997000ms
182939; 0.999000ms
182940; 0.000000ms
182941; 0.996000ms
182942; 0.000000ms
182943; 0.997000ms
182944; 0.000000ms
182945; 0.998000ms
182946; 0.998000ms
182947; 0.000000ms
182948; 0.997000ms
182949; 0.667000ms
182950; 0.000000ms
182951; 0.965000ms
182952; 0.000000ms
182953; 0.996000ms
182954; 0.000000ms
182955; 0.997000ms
182956; 0.998000ms
182957; 0.000000ms
182958; 0.997000ms
182959; 0.999000ms
182960; 0.000000ms
182961; 0.996000ms
182962; 0.000000ms
182963; 0.997000ms
182964; 0.000000ms
182965; 0.997000ms
182966; 0.998000ms
182967; 0.000000ms
182968; 0.997000ms
182969; 0.000000ms
182970; 0.993000ms
182971; 1.001000ms
182972; 0.000000ms
182973; 0.995000ms
182974; 0.000000ms
182975; 1.000000ms
182976; 0.000000ms
182977; 0.998000ms
182978; 0.998000ms
182979; 0.000000ms
182980; 0.996000ms
182981; 0.000000ms
182982; 1.000000ms
182983; 0.000000ms
182984; 0.995000ms
182985; 0.998000ms
182986; 0.000000ms
182987; 0.997000ms
182988; 0.997000ms
182989; 0.000000ms
182990; 0.997000ms
182991; 0.000000ms
182992; 0.999000ms
182993; 0.000000ms
182994; 0.997000ms
182995; 0.999000ms
182996; 0.000000ms
182997; 0.994000ms
182998; 0.000000ms
182999; 0.994000ms
183000; 1.001000ms
183001; 0.000000ms
183002; 0.998000ms
183003; 0.000000ms
183004; 0.998000ms
183005; 0.000000ms
183006; 0.998000ms
183007; 0.986000ms
183008; 0.000000ms
183009; 1.007000ms
183010; 0.000000ms
183011; 1.000000ms
183012; 0.968000ms
183013; 0.000000ms
183014; 1.031000ms
183015; 0.000000ms
183016; 0.993000ms
183017; 0.995000ms
183018; 0.000000ms
183019; 0.997000ms
183020; 0.000000ms
183021; 1.003000ms
183022; 0.000000ms
183023; 0.997000ms
183024; 0.992000ms
183025; 0.000000ms
183026; 0.997000ms
183027; 0.000000ms
183028; 1.000000ms
183029; 0.995000ms
183030; 0.000000ms
183031; 0.998000ms
183032; 0.000000ms
183033; 0.996000ms
183034; 0.000000ms
183035; 0.998000ms
183036; 0.668000ms
183037; 0.000000ms
183038; 0.951000ms
183039; 1.004000ms
183040; 0.000000ms
183041; 0.991000ms
183042; 0.997000ms
183043; 0.000000ms
183044; 0.994000ms
183045; 0.000000ms
183046; 1.000000ms
183047; 0.998000ms
183048; 0.000000ms
183049; 0.997000ms
183050; 0.000000ms
183051; 0.998000ms
183052; 0.000000ms
183053; 0.999000ms
183054; 0.995000ms
183055; 0.000000ms
183056; 0.997000ms
183057; 0.000000ms
183058; 1.001000ms
183059; 0.000000ms
183060; 0.994000ms
183061; 0.997000ms
183062; 0.000000ms
183063; 0.997000ms
183064; 0.000000ms
183065; 0.998000ms
183066; 0.000000ms
183067; 0.999000ms
183068; 0.996000ms
183069; 0.000000ms
183070; 0.969000ms
183071; 0.000000ms
183072; 1.027000ms
183073; 0.996000ms
183074; 0.000000ms
183075; 0.981000ms
183076; 0.000000ms
183077; 1.018000ms
183078; 0.993000ms
183079; 0.000000ms
183080; 0.999000ms
183081; 0.000000ms
183082; 0.996000ms
183083; 0.000000ms
183084; 0.997000ms
183085; 0.000000ms
183086; 0.997000ms
183087; 0.997000ms
183088; 0.000000ms
183089; 0.970000ms
183090; 0.000000ms
183091; 1.025000ms
183092; 0.000000ms
183093; 0.997000ms
183094; 0.998000ms
183095; 0.000000ms
183096; 0.998000ms
183097; 0.000000ms
183098; 0.968000ms
183099; 0.998000ms
183100; 0.000000ms
183101; 1.026000ms
183102; 0.996000ms
183103; 0.000000ms
183104; 0.998000ms
183105; 0.000000ms
183106; 1.004000ms
183107; 1.025000ms
183108; 0.000000ms
183109; 0.993000ms
183110; 0.000000ms
183111; 0.998000ms
183112; 0.000000ms
183113; 0.998000ms
183114; 0.000000ms
183115; 0.997000ms
183116; 0.997000ms
183117; 0.000000ms
183118; 1.001000ms
183119; 0.000000ms
183120; 0.994000ms
183121; 0.000000ms
183122; 0.996000ms
183123; 1.001000ms
183124; 0.066000ms
183125; 0.966000ms
183126; 0.000000ms
183127; 0.993000ms
183128; 0.970000ms
183129; 0.000000ms
183130; 0.998000ms
183131; 0.000000ms
183132; 1.024000ms
183133; 0.000000ms
183134; 0.998000ms
183135; 0.997000ms
183136; 0.000000ms
183137; 1.001000ms
183138; 0.000000ms
183139; 0.998000ms
183140; 0.000000ms
183141; 1.059000ms
183142; 0.961000ms
183143; 0.000000ms
183144; 0.998000ms
183145; 0.000000ms
183146; 1.004000ms
183147; 0.000000ms
183148; 0.990000ms
183149; 0.000000ms
183150; 0.999000ms
183151; 1.000000ms
183152; 0.000000ms
183153; 0.993000ms
183154; 0.000000ms
183155; 0.998000ms
183156; 0.000000ms
183157; 0.969000ms
183158; 0.856000ms
183159; 0.000000ms
183160; 1.003000ms
183161; 0.996000ms
183162; 0.000000ms
183163; 0.999000ms
183164; 0.000000ms
183165; 0.997000ms
183166; 0.000000ms
183167; 0.996000ms
183168; 0.998000ms
183169; 0.000000ms
183170; 0.997000ms
183171; 0.000000ms
183172; 0.998000ms
183173; 0.000000ms
183174; 0.997000ms
183175; 0.000000ms
183176; 1.074000ms
183177; 0.958000ms
183178; 0.000000ms
183179; 0.995000ms
183180; 0.000000ms
183181; 0.998000ms
183182; 0.000000ms
183183; 0.997000ms
183184; 0.997000ms
183185; 0.000000ms
183186; 0.971000ms
183187; 0.000000ms
183188; 1.024000ms
183189; 0.997000ms
183190; 0.000000ms
183191; 0.998000ms
183192; 0.000000ms
183193; 1.005000ms
183194; 0.000000ms
183195; 1.019000ms
183196; 0.000000ms
183197; 0.999000ms
183198; 1.000000ms
183199; 0.000000ms
183200; 0.994000ms
183201; 0.000000ms
183202; 0.994000ms
183203; 0.000000ms
183204; 0.999000ms
183205; 0.998000ms
183206; 0.000000ms
183207; 0.997000ms
183208; 0.000000ms
183209; 0.997000ms
183210; 0.000000ms
183211; 1.078000ms
183212; 0.000000ms
183213; 0.959000ms
183214; 0.994000ms
183215; 0.000000ms
183216; 0.988000ms
183217; 0.000000ms
183218; 1.007000ms
183219; 0.000000ms
183220; 0.996000ms
183221; 0.999000ms
183222; 0.000000ms
183223; 0.997000ms
183224; 0.000000ms
183225; 0.997000ms
183226; 0.000000ms
183227; 1.000000ms
183228; 0.967000ms
183229; 0.000000ms
183230; 0.997000ms
183231; 0.000000ms
183232; 0.997000ms
183233; 1.029000ms
183234; 0.000000ms
183235; 0.997000ms
183236; 0.000000ms
183237; 0.994000ms
183238; 0.000000ms
183239; 0.997000ms
183240; 0.997000ms
183241; 0.000000ms
183242; 0.998000ms
183243; 0.000000ms
183244; 0.969000ms
183245; 1.027000ms
183246; 0.536000ms
183247; 0.000000ms
183248; 1.021000ms
183249; 0.000000ms
183250; 1.015000ms
183251; 0.000000ms
183252; 0.980000ms
183253; 1.004000ms
183254; 0.000000ms
183255; 0.991000ms
183256; 0.000000ms
183257; 0.998000ms
183258; 0.000000ms
183259; 0.997000ms
183260; 0.997000ms
183261; 0.000000ms
183262; 0.998000ms
183263; 0.000000ms
183264; 1.004000ms
183265; 0.000000ms
183266; 1.022000ms
183267; 0.000000ms
183268; 0.997000ms
183269; 0.997000ms
183270; 0.000000ms
183271; 0.998000ms
183272; 0.000000ms
183273; 0.997000ms
183274; 1.000000ms
183275; 0.000000ms
183276; 0.995000ms
183277; 0.000000ms
183278; 1.000000ms
183279; 0.000000ms
183280; 0.994000ms
183281; 1.004000ms
183282; 0.000000ms
183283; 0.992000ms
183284; 0.000000ms
183285; 0.997000ms
183286; 0.000000ms
183287; 0.996000ms
183288; 1.000000ms
183289; 0.000000ms
183290; 0.968000ms
183291; 1.025000ms
183292; 0.000000ms
183293; 1.003000ms
183294; 0.000000ms
183295; 0.993000ms
183296; 0.000000ms
183297; 0.993000ms
183298; 1.013000ms
183299; 0.000000ms
183300; 1.021000ms
183301; 0.000000ms
183302; 0.970000ms
183303; 1.025000ms
183304; 0.000000ms
183305; 0.997000ms
183306; 0.000000ms
183307; 0.997000ms
183308; 0.997000ms
183309; 0.000000ms
183310; 1.000000ms
183311; 0.000000ms
183312; 0.998000ms
183313; 0.000000ms
183314; 0.994000ms
183315; 0.000000ms
183316; 0.991000ms
183317; 1.022000ms
183318; 0.969000ms
183319; 0.000000ms
183320; 0.997000ms
183321; 0.998000ms
183322; 0.000000ms
183323; 0.997000ms
183324; 0.997000ms
183325; 0.000000ms
183326; 0.997000ms
183327; 0.000000ms
183328; 0.998000ms
183329; 0.999000ms
183330; 0.000000ms
183331; 0.996000ms
183332; 0.997000ms
183333; 0.000000ms
183334; 0.997000ms
183335; 0.000000ms
183336; 0.997000ms
183337; 0.998000ms
183338; 0.000000ms
183339; 0.998000ms
183340; 0.997000ms
183341; 0.000000ms
183342; 1.009000ms
183343; 0.000000ms
183344; 0.985000ms
183345; 0.000000ms
183346; 0.998000ms
183347; 0.997000ms
183348; 0.512000ms
183349; 0.000000ms
183350; 0.991000ms
183351; 0.000000ms
183352; 0.997000ms
183353; 0.000000ms
183354; 0.998000ms
183355; 0.997000ms
183356; 0.000000ms
183357; 0.997000ms
183358; 0.997000ms
183359; 0.000000ms
183360; 1.009000ms
183361; 0.000000ms
183362; 0.986000ms
183363; 0.000000ms
183364; 1.005000ms
183365; 0.989000ms
183366; 0.000000ms
183367; 0.998000ms
183368; 0.000000ms
183369; 0.997000ms
183370; 0.000000ms
183371; 0.998000ms
183372; 0.997000ms
183373; 0.000000ms
183374; 0.997000ms
183375; 0.000000ms
183376; 0.997000ms
183377; 0.000000ms
183378; 0.998000ms
183379; 0.997000ms
183380; 0.000000ms
183381; 0.997000ms
183382; 0.000000ms
183383; 1.002000ms
183384; 0.000000ms
183385; 0.995000ms
183386; 0.998000ms
183387; 0.000000ms
183388; 0.997000ms
183389; 0.000000ms
183390; 0.997000ms
183391; 0.998000ms
183392; 0.000000ms
183393; 0.997000ms
183394; 0.000000ms
183395; 0.997000ms
183396; 0.000000ms
183397; 0.998000ms
183398; 1.038000ms
183399; 0.000000ms
183400; 0.957000ms
183401; 0.000000ms
183402; 1.025000ms
183403; 0.000000ms
183404; 1.001000ms
183405; 0.994000ms
183406; 0.000000ms
183407; 0.996000ms
183408; 0.000000ms
183409; 1.000000ms
183410; 0.000000ms
183411; 0.995000ms
183412; 0.970000ms
183413; 0.000000ms
183414; 0.997000ms
183415; 0.000000ms
183416; 1.025000ms
183417; 1.002000ms
183418; 0.000000ms
183419; 0.994000ms
183420; 0.608000ms
183421; 0.000000ms
183422; 1.021000ms
183423; 0.000000ms
183424; 0.998000ms
183425; 0.996000ms
183426; 0.000000ms
183427; 0.998000ms
183428; 0.000000ms
183429; 1.000000ms
183430; 0.000000ms
183431; 0.996000ms
183432; 0.996000ms
183433; 0.000000ms
183434; 0.998000ms
183435; 0.000000ms
183436; 1.002000ms
183437; 0.000000ms
183438; 1.022000ms
183439; 0.000000ms
183440; 1.002000ms
183441; 0.993000ms
183442; 0.000000ms
183443; 0.998000ms
183444; 0.000000ms
183445; 0.969000ms
183446; 1.024000ms
183447; 0.000000ms
183448; 0.998000ms
183449; 0.000000ms
183450; 0.997000ms
183451; 0.000000ms
183452; 0.997000ms
183453; 0.998000ms
183454; 0.000000ms
183455; 0.998000ms
183456; 0.000000ms
183457; 0.996000ms
183458; 0.000000ms
183459; 1.004000ms
183460; 0.993000ms
183461; 0.000000ms
183462; 0.995000ms
183463; 0.000000ms
183464; 0.998000ms
183465; 0.000000ms
183466; 0.998000ms
183467; 0.000000ms
183468; 1.000000ms
183469; 0.966000ms
183470; 0.000000ms
183471; 1.025000ms
183472; 0.000000ms
183473; 0.970000ms
183474; 1.024000ms
183475; 0.000000ms
183476; 0.971000ms
183477; 0.000000ms
183478; 1.024000ms
183479; 0.998000ms
183480; 0.000000ms
183481; 0.998000ms
183482; 0.000000ms
183483; 0.997000ms
183484; 0.000000ms
183485; 0.997000ms
183486; 0.970000ms
183487; 0.000000ms
183488; 1.024000ms
183489; 0.000000ms
183490; 0.998000ms
183491; 0.000000ms
183492; 0.997000ms
183493; 0.997000ms
183494; 0.000000ms
183495; 0.997000ms
183496; 0.000000ms
183497; 0.998000ms
183498; 0.000000ms
183499; 0.997000ms
183500; 0.000000ms
183501; 0.995000ms
183502; 0.973000ms
183503; 0.000000ms
183504; 0.997000ms
183505; 0.000000ms
183506; 1.502000ms
183507; 0.000000ms
183508; 0.993000ms
183509; 0.998000ms
183510; 0.000000ms
183511; 0.996000ms
183512; 0.000000ms
183513; 0.998000ms
183514; 0.997000ms
183515; 0.000000ms
183516; 0.997000ms
183517; 0.000000ms
183518; 0.998000ms
183519; 0.000000ms
183520; 0.997000ms
183521; 0.000000ms
183522; 1.026000ms
183523; 0.997000ms
183524; 0.000000ms
183525; 0.997000ms
183526; 0.000000ms
183527; 0.997000ms
183528; 0.000000ms
183529; 0.998000ms
183530; 0.969000ms
183531; 0.000000ms
183532; 1.025000ms
183533; 0.970000ms
183534; 0.000000ms
183535; 0.997000ms
183536; 0.000000ms
183537; 0.998000ms
183538; 0.000000ms
183539; 0.997000ms
183540; 0.997000ms
183541; 0.000000ms
183542; 0.997000ms
183543; 0.000000ms
183544; 0.998000ms
183545; 0.000000ms
183546; 0.997000ms
183547; 0.000000ms
183548; 0.997000ms
183549; 1.020000ms
183550; 0.000000ms
183551; 1.010000ms
183552; 0.000000ms
183553; 0.993000ms
183554; 0.000000ms
183555; 0.994000ms
183556; 0.998000ms
183557; 0.000000ms
183558; 1.023000ms
183559; 0.000000ms
183560; 1.002000ms
183561; 0.998000ms
183562; 0.000000ms
183563; 0.997000ms
183564; 0.000000ms
183565; 0.997000ms
183566; 0.000000ms
183567; 0.997000ms
183568; 1.000000ms
183569; 0.000000ms
183570; 0.967000ms
183571; 0.000000ms
183572; 1.032000ms
183573; 0.000000ms
183574; 0.963000ms
183575; 0.000000ms
183576; 1.031000ms
183577; 1.021000ms
183578; 0.000000ms
183579; 1.002000ms
183580; 0.000000ms
183581; 0.993000ms
183582; 0.000000ms
183583; 0.997000ms
183584; 0.998000ms
183585; 0.000000ms
183586; 0.997000ms
183587; 0.000000ms
183588; 1.000000ms
183589; 0.998000ms
183590; 0.000000ms
183591; 0.967000ms
183592; 0.000000ms
183593; 1.022000ms
183594; 0.592000ms
183595; 0.000000ms
183596; 0.966000ms
183597; 0.998000ms
183598; 0.000000ms
183599; 0.997000ms
183600; 0.000000ms
183601; 1.004000ms
183602; 0.000000ms
183603; 0.991000ms
183604; 0.998000ms
183605; 0.000000ms
183606; 0.996000ms
183607; 0.000000ms
183608; 0.998000ms
183609; 0.000000ms
183610; 0.997000ms
183611; 0.970000ms
183612; 0.000000ms
183613; 1.025000ms
183614; 0.997000ms
183615; 0.000000ms
183616; 0.999000ms
183617; 0.996000ms
183618; 0.000000ms
183619; 0.970000ms
183620; 0.000000ms
183621; 0.997000ms
183622; 0.000000ms
183623; 1.025000ms
183624; 0.997000ms
183625; 0.000000ms
183626; 0.998000ms
183627; 0.000000ms
183628; 0.998000ms
183629; 0.000000ms
183630; 1.001000ms
183631; 0.993000ms
183632; 0.000000ms
183633; 0.997000ms
183634; 0.000000ms
183635; 0.998000ms
183636; 0.000000ms
183637; 0.996000ms
183638; 0.000000ms
183639; 0.998000ms
183640; 0.997000ms
183641; 0.000000ms
183642; 0.997000ms
183643; 0.000000ms
183644; 0.997000ms
183645; 0.000000ms
183646; 1.429000ms
183647; 0.000000ms
183648; 1.014000ms
183649; 0.000000ms
183650; 0.997000ms
183651; 0.998000ms
183652; 0.000000ms
183653; 0.998000ms
183654; 0.000000ms
183655; 0.996000ms
183656; 0.000000ms
183657; 0.998000ms
183658; 0.997000ms
183659; 0.000000ms
183660; 0.970000ms
183661; 0.000000ms
183662; 1.029000ms
183663; 0.661000ms
183664; 0.000000ms
183665; 0.966000ms
183666; 0.000000ms
183667; 0.997000ms
183668; 0.999000ms
183669; 0.000000ms
183670; 0.996000ms
183671; 0.000000ms
183672; 0.997000ms
183673; 0.000000ms
183674; 0.998000ms
183675; 0.970000ms
183676; 0.000000ms
183677; 1.026000ms
183678; 0.000000ms
183679; 0.996000ms
183680; 0.998000ms
183681; 0.000000ms
183682; 0.997000ms
183683; 0.000000ms
183684; 1.000000ms
183685; 0.000000ms
183686; 0.994000ms
183687; 0.997000ms
183688; 0.000000ms
183689; 0.998000ms
183690; 0.000000ms
183691; 0.999000ms
183692; 0.000000ms
183693; 0.996000ms
183694; 0.969000ms
183695; 0.000000ms
183696; 1.025000ms
183697; 0.000000ms
183698; 0.997000ms
183699; 0.000000ms
183700; 1.001000ms
183701; 0.994000ms
183702; 0.000000ms
183703; 0.997000ms
183704; 0.000000ms
183705; 0.997000ms
